gutenberg_id	text
514	with mercy, and had gone to sleep a sadder and wiser baby.  So held,
514	John had waited with a womanly patience till the little hand relaxed
514	its hold, and while waiting had fallen asleep, more tired by that
514	tussle with his son than with his whole day's work.
514	""
514	As Meg stood watching the two faces on the pillow, she smiled to
514	"herself, and then slipped away again, saying in a satisfied tone, ""I"
514	never need fear that John will be too harsh with my babies.  He does
514	know how to manage them, and will be a great help, for Demi is getting
514	"too much for me."""
514	""
514	When John came down at last, expecting to find a pensive or reproachful
514	wife, he was agreeably surprised to find Meg placidly trimming a
514	bonnet, and to be greeted with the request to read something about the
514	election, if he was not too tired.  John saw in a minute that a
514	revolution of some kind was going on, but wisely asked no questions,
514	knowing that Meg was such a transparent little person, she couldn't
514	keep a secret to save her life, and therefore the clue would soon
514	appear.  He read a long debate with the most amiable readiness and then
514	explained it in his most lucid manner, while Meg tried to look deeply
514	interested, to ask intelligent questions, and keep her thoughts from
514	wandering from the state of the nation to the state of her bonnet.  In
514	her secret soul, however, she decided that politics were as bad as
514	mathematics, and that the mission of politicians seemed to be calling
514	each other names, but she kept these feminine ideas to herself, and
514	when John paused, shook her head and said with what she thought
514	"diplomatic ambiguity, ""Well, I really don't see what we are coming to."""
514	""
514	John laughed, and watched her for a minute, as she poised a pretty
514	little preparation of lace and flowers on her hand, and regarded it
514	with the genuine interest which his harangue had failed to waken.
514	""
514	"""She is trying to like politics for my sake, so I'll try and like"
514	"millinery for hers, that's only fair,"" thought John the Just, adding"
514	"aloud, ""That's very pretty.  Is it what you call a breakfast cap?"""
514	""
514	"""My dear man, it's a bonnet!   My very best go-to-concert-and-theater"
514	"bonnet."""
514	""
514	"""I beg your pardon, it was so small, I naturally mistook it for one of"
514	"the flyaway things you sometimes wear. How do you keep it on?"""
514	""
514	"""These bits of lace are fastened under the chin with a rosebud, so,"""
514	and Meg illustrated by putting on the bonnet and regarding him with an
514	air of calm satisfaction that was irresistible.
514	""
514	"""It's a love of a bonnet, but I prefer the face inside, for it looks"
514	"young and happy again,"" and John kissed the smiling face, to the great"
514	detriment of the rosebud under the chin.
514	""
514	"""I'm glad you like it, for I want you to take me to one of the new"
514	concerts some night.  I really need some music to put me in tune.  Will
514	"you, please?"""
514	""
514	"""Of course I will, with all my heart, or anywhere else you like.  You"
514	have been shut up so long, it will do you no end of good, and I shall
514	"enjoy it, of all things.  What put it into your head, little mother?"""
514	""
514	"""Well, I had a talk with Marmee the other day, and told her how nervous"
514	and cross and out of sorts I felt, and she said I needed change and
514	less care, so Hannah is to help me with the children, and I'm to see to
514	things about the house more, and now and then have a little fun, just
514	to keep me from getting to be a fidgety, broken-down old woman before
514	my time.  It's only an experiment, John, and I want to try it for your
514	sake as much as for mine, because I've neglected you shamefully lately,
514	and I'm going to make home what it used to be, if I can.  You don't
514	"object, I hope?"""
514	""
514	Never mind what John said, or what a very narrow escape the little
514	bonnet had from utter ruin.  All that we have any business to know is
514	that John did not appear to object, judging from the changes which
514	gradually took place in the house and its inmates.  It was not all
514	Paradise by any means, but everyone was better for the division of
514	labor system.  The children throve under the paternal rule, for
514	accurate, steadfast John brought order and obedience into Babydom, while
514	Meg recovered her spirits and composed her nerves by plenty of
514	wholesome exercise, a little pleasure, and much confidential
514	conversation with her sensible husband.  Home grew homelike again, and
514	John had no wish to leave it, unless he took Meg with him.  The Scotts
514	came to the Brookes' now, and everyone found the little house a
514	cheerful place, full of happiness, content, and family love.  Even
514	"Sallie Moffatt liked to go there.  ""It is always so quiet and pleasant"
514	"here, it does me good, Meg,"" she used to say, looking about her with"
514	wistful eyes, as if trying to discover the charm, that she might use it
514	in her great house, full of splendid loneliness, for there were no
514	riotous, sunny-faced babies there, and Ned lived in a world of his own,
514	where there was no place for her.
514	""
514	This household happiness did not come all at once, but John and Meg had
514	found the key to it, and each year of married life taught them how to
514	use it, unlocking the treasuries of real home love and mutual
514	helpfulness, which the poorest may possess, and the richest cannot buy.
514	This is the sort of shelf on which young wives and mothers may consent
514	to be laid, safe from the restless fret and fever of the world, finding
514	loyal lovers in the little sons and daughters who cling to them,
514	undaunted by sorrow, poverty, or age, walking side by side, through
514	fair and stormy weather, with a faithful friend, who is, in the true
514	sense of the good old Saxon word, the 'house-band', and learning, as
514	Meg learned, that a woman's happiest kingdom is home, her highest honor
514	the art of ruling it not as a queen, but as a wise wife and mother.
514	""
514	""
514	""
514	CHAPTER THIRTY-NINE
514	""
514	LAZY LAURENCE
514	""
514	Laurie went to Nice intending to stay a week, and remained a month.  He
514	was tired of wandering about alone, and Amy's familiar presence seemed
514	to give a homelike charm to the foreign scenes in which she bore a
514	part.  He rather missed the 'petting' he used to receive, and enjoyed a
514	taste of it again, for no attentions, however flattering, from
514	strangers, were half so pleasant as the sisterly adoration of the girls
514	at home.  Amy never would pet him like the others, but she was very
514	glad to see him now, and quite clung to him, feeling that he was the
514	representative of the dear family for whom she longed more than she
514	would confess.  They naturally took comfort in each other's society and
514	were much together, riding, walking, dancing, or dawdling, for at Nice
514	no one can be very industrious during the gay season.  But, while
514	apparently amusing themselves in the most careless fashion, they were
514	half-consciously making discoveries and forming opinions about each
514	other.  Amy rose daily in the estimation of her friend, but he sank in
514	hers, and each felt the truth before a word was spoken.  Amy tried to
514	please, and succeeded, for she was grateful for the many pleasures he
514	gave her, and repaid him with the little services to which womanly
514	women know how to lend an indescribable charm.  Laurie made no effort
514	of any kind, but just let himself drift along as comfortably as
514	possible, trying to forget, and feeling that all women owed him a kind
514	word because one had been cold to him.  It cost him no effort to be
514	generous, and he would have given Amy all the trinkets in Nice if she
514	would have taken them, but at the same time he felt that he could not
514	change the opinion she was forming of him, and he rather dreaded the
514	keen blue eyes that seemed to watch him with such half-sorrowful,
514	half-scornful surprise.
514	""
514	"""All the rest have gone to Monaco for the day.  I preferred to stay at"
514	home and write letters.  They are done now, and I am going to Valrosa
514	"to sketch, will you come?"" said Amy, as she joined Laurie one lovely"
514	day when he lounged in as usual, about noon.
514	""
514	"""Well, yes, but isn't it rather warm for such a long walk?"" he answered"
514	slowly, for the shaded salon looked inviting after the glare without.
514	""
514	"""I'm going to have the little carriage, and Baptiste can drive, so"
514	you'll have nothing to do but hold your umbrella, and keep your gloves
514	"nice,"" returned Amy, with a sarcastic glance at the immaculate kids,"
514	which were a weak point with Laurie.
514	""
514	"""Then I'll go with pleasure."" and he put out his hand for her"
514	sketchbook.  But she tucked it under her arm with a sharp...
514	""
514	"""Don't trouble yourself.  It's no exertion to me, but you don't look"
514	"equal to it."""
514	""
514	Laurie lifted his eyebrows and followed at a leisurely pace as she ran
514	downstairs, but when they got into the carriage he took the reins
514	himself, and left little Baptiste nothing to do but fold his arms and
514	fall asleep on his perch.
514	""
514	The two never quarreled.  Amy was too well-bred, and just now Laurie
514	was too lazy, so in a minute he peeped under her hatbrim with an
514	inquiring air.  She answered him with a smile, and they went on
514	together in the most amicable manner.
514	""
514	It was a lovely drive, along winding roads rich in the picturesque
514	scenes that delight beauty-loving eyes.  Here an ancient monastery,
514	whence the solemn chanting of the monks came down to them.  There a
514	bare-legged shepherd, in wooden shoes, pointed hat, and rough jacket
514	over one shoulder, sat piping on a stone while his goats skipped among
514	the rocks or lay at his feet.  Meek, mouse-colored donkeys, laden with
514	panniers of freshly cut grass passed by, with a pretty girl in a
514	capaline sitting between the green piles, or an old woman spinning with
514	a distaff as she went. Brown, soft-eyed children ran out from the
514	quaint stone hovels to offer nosegays, or bunches of oranges still on
514	the bough. Gnarled olive trees covered the hills with their dusky
514	foliage, fruit hung golden in the orchard, and great scarlet anemones
514	fringed the roadside, while beyond green slopes and craggy heights, the
514	Maritime Alps rose sharp and white against the blue Italian sky.
514	""
514	Valrosa well deserved its name, for in that climate of perpetual summer
514	roses blossomed everywhere.  They overhung the archway, thrust
514	themselves between the bars of the great gate with a sweet welcome to
514	passers-by, and lined the avenue, winding through lemon trees and
514	feathery palms up to the villa on the hill. Every shadowy nook, where
514	seats invited one to stop and rest, was a mass of bloom, every cool
514	grotto had its marble nymph smiling from a veil of flowers and every
514	fountain reflected crimson, white, or pale pink roses, leaning down to
514	smile at their own beauty. Roses covered the walls of the house, draped
514	the cornices, climbed the pillars, and ran riot over the balustrade of
514	the wide terrace, whence one looked down on the sunny Mediterranean,
514	and the white-walled city on its shore.
514	""
514	"""This is a regular honeymoon paradise, isn't it?  Did you ever see such"
514	"roses?"" asked Amy, pausing on the terrace to enjoy the view, and a"
514	luxurious whiff of perfume that came wandering by.
514	""
514	"""No, nor felt such thorns,"" returned Laurie, with his thumb in his"
514	mouth, after a vain attempt to capture a solitary scarlet flower that
514	grew just beyond his reach.
514	""
514	"""Try lower down, and pick those that have no thorns,"" said Amy,"
514	gathering three of the tiny cream-colored ones that starred the wall
514	behind her.  She put them in his buttonhole as a peace offering, and he
514	stood a minute looking down at them with a curious expression, for in
514	the Italian part of his nature there was a touch of superstition, and
514	he was just then in that state of half-sweet, half-bitter melancholy,
514	when imaginative young men find significance in trifles and food for
514	romance everywhere. He had thought of Jo in reaching after the thorny
514	red rose, for vivid flowers became her, and she had often worn ones
514	like that from the greenhouse at home.  The pale roses Amy gave him
514	were the sort that the Italians lay in dead hands, never in bridal
514	wreaths, and for a moment he wondered if the omen was for Jo or for
514	himself, but the next instant his American common sense got the better
514	of sentimentality, and he laughed a heartier laugh than Amy had heard
514	since he came.
514	""
514	"""It's good advice, you'd better take it and save your fingers,"" she"
514	said, thinking her speech amused him.
514	""
514	"""Thank you, I will,"" he answered in jest, and a few months later he did"
514	it in earnest.
514	""
514	"""Laurie, when are you going to your grandfather?"" she asked presently,"
514	as she settled herself on a rustic seat.
514	""
514	"""Very soon."""
514	""
514	"""You have said that a dozen times within the last three weeks."""
514	""
514	"""I dare say, short answers save trouble."""
514	""
514	"""He expects you, and you really ought to go."""
514	""
514	"""Hospitable creature!  I know it."""
514	""
514	"""Then why don't you do it?"""
514	""
514	"""Natural depravity, I suppose."""
514	""
514	"""Natural indolence, you mean.  It's really dreadful!"" and Amy looked"
514	severe.
514	""
514	"""Not so bad as it seems, for I should only plague him if I went, so I"
514	might as well stay and plague you a little longer, you can bear it
514	"better, in fact I think it agrees with you excellently,"" and Laurie"
514	composed himself for a lounge on the broad ledge of the balustrade.
514	""
514	Amy shook her head and opened her sketchbook with an air of
514	resignation, but she had made up her mind to lecture 'that boy' and in
514	a minute she began again.
514	""
514	"""What are you doing just now?"""
514	""
514	"""Watching lizards."""
514	""
514	"""No, no.  I mean what do you intend and wish to do?"""
514	""
514	"""Smoke a cigarette, if you'll allow me."""
514	""
514	"""How provoking you are!  I don't approve of cigars and I will only"
514	allow it on condition that you let me put you into my sketch.  I need a
514	"figure."""
514	""
514	"""With all the pleasure in life.  How will you have me, full length or"
514	three-quarters, on my head or my heels?  I should respectfully suggest
514	a recumbent posture, then put yourself in also and call it 'Dolce far
514	"niente'."""
514	""
514	"""Stay as you are, and go to sleep if you like.  I intend to work hard,"""
514	said Amy in her most energetic tone.
514	""
514	"""What delightful enthusiasm!"" and he leaned against a tall urn with an"
514	air of entire satisfaction.
514	""
514	"""What would Jo say if she saw you now?"" asked Amy impatiently, hoping"
514	to stir him up by the mention of her still more energetic sister's name.
514	""
514	"""As usual, 'Go away, Teddy.  I'm busy!'"" He laughed as he spoke, but"
514	the laugh was not natural, and a shade passed over his face, for the
514	utterance of the familiar name touched the wound that was not healed
514	yet.  Both tone and shadow struck Amy, for she had seen and heard them
514	before, and now she looked up in time to catch a new expression on
514	Laurie's face--a hard bitter look, full of pain, dissatisfaction, and
514	regret.  It was gone before she could study it and the listless
514	expression back again. She watched him for a moment with artistic
514	pleasure, thinking how like an Italian he looked, as he lay basking in
514	the sun with uncovered head and eyes full of southern dreaminess, for
514	he seemed to have forgotten her and fallen into a reverie.
514	""
514	"""You look like the effigy of a young knight asleep on his tomb,"" she"
514	said, carefully tracing the well-cut profile defined against the dark
514	stone.
514	""
514	"""Wish I was!"""
514	""
514	"""That's a foolish wish, unless you have spoiled your life. You are so"
514	"changed, I sometimes think--"" there Amy stopped, with a half-timid,"
514	half-wistful look, more significant than her unfinished speech.
514	""
514	Laurie saw and understood the affectionate anxiety which she hesitated
514	to express, and looking straight into her eyes, said, just as he used
514	"to say it to her mother, ""It's all right, ma'am."""
514	""
514	That satisfied her and set at rest the doubts that had begun to worry
514	her lately.  It also touched her, and she showed that it did, by the
514	cordial tone in which she said...
514	""
514	"""I'm glad of that!  I didn't think you'd been a very bad boy, but I"
514	fancied you might have wasted money at that wicked Baden-Baden, lost
514	your heart to some charming Frenchwoman with a husband, or got into
514	some of the scrapes that young men seem to consider a necessary part of
514	a foreign tour.  Don't stay out there in the sun, come and lie on the
514	grass here and 'let us be friendly', as Jo used to say when we got in
514	"the sofa corner and told secrets."""
514	""
514	Laurie obediently threw himself down on the turf, and began to amuse
514	himself by sticking daisies into the ribbons of Amy's hat, that lay
514	there.
514	""
514	"""I'm all ready for the secrets."" and he glanced up with a decided"
514	expression of interest in his eyes.
514	""
514	"""I've none to tell.  You may begin."""
514	""
514	"""Haven't one to bless myself with.  I thought perhaps you'd had some"
514	"news from home.."""
514	""
514	"""You have heard all that has come lately.  Don't you hear often?  I"
514	"fancied Jo would send you volumes."""
514	""
514	"""She's very busy.  I'm roving about so, it's impossible to be regular,"
514	"you know.  When do you begin your great work of art, Raphaella?"" he"
514	asked, changing the subject abruptly after another pause, in which he
514	had been wondering if Amy knew his secret and wanted to talk about it.
514	""
514	"""Never,"" she answered, with a despondent but decided air. ""Rome took"
514	all the vanity out of me, for after seeing the wonders there, I felt
514	"too insignificant to live and gave up all my foolish hopes in despair."""
514	""
514	"""Why should you, with so much energy and talent?"""
514	""
514	"""That's just why, because talent isn't genius, and no amount of energy"
514	can make it so.  I want to be great, or nothing. I won't be a
514	"common-place dauber, so I don't intend to try any more."""
514	""
514	"""And what are you going to do with yourself now, if I may ask?"""
514	""
514	"""Polish up my other talents, and be an ornament to society, if I get"
514	"the chance."""
514	""
514	It was a characteristic speech, and sounded daring, but audacity
514	becomes young people, and Amy's ambition had a good foundation.  Laurie
514	smiled, but he liked the spirit with which she took up a new purpose
514	when a long-cherished one died, and spent no time lamenting.
514	""
514	"""Good!  And here is where Fred Vaughn comes in, I fancy."""
514	""
514	Amy preserved a discreet silence, but there was a conscious look in her
514	"downcast face that made Laurie sit up and say gravely, ""Now I'm going"
514	"to play brother, and ask questions.  May I?"""
514	""
514	"""I don't promise to answer."""
514	""
514	"""Your face will, if your tongue won't.  You aren't woman of the world"
514	enough yet to hide your feelings, my dear.  I heard rumors about Fred
514	and you last year, and it's my private opinion that if he had not been
514	called home so suddenly and detained so long, something would have come
514	"of it, hey?"""
514	""
514	"""That's not for me to say,"" was Amy's grim reply, but her lips would"
514	smile, and there was a traitorous sparkle of the eye which betrayed
514	that she knew her power and enjoyed the knowledge.
514	""
514	"""You are not engaged, I hope?"" and Laurie looked very elder-brotherly"
514	and grave all of a sudden.
514	""
514	"""No."""
514	""
514	"""But you will be, if he comes back and goes properly down on his knees,"
514	"won't you?"""
514	""
514	"""Very likely."""
514	""
514	"""Then you are fond of old Fred?"""
514	""
514	"""I could be, if I tried."""
514	""
514	"""But you don't intend to try till the proper moment? Bless my soul,"
514	what unearthly prudence!  He's a good fellow, Amy, but not the man I
514	"fancied you'd like."""
514	""
514	"""He is rich, a gentleman, and has delightful manners,"" began Amy,"
514	trying to be quite cool and dignified, but feeling a little ashamed of
514	herself, in spite of the sincerity of her intentions.
514	""
514	"""I understand.  Queens of society can't get on without money, so you"
514	mean to make a good match, and start in that way?  Quite right and
514	proper, as the world goes, but it sounds odd from the lips of one of
514	"your mother's girls."""
514	""
514	"""True, nevertheless."""
514	""
514	A short speech, but the quiet decision with which it was uttered
514	contrasted curiously with the young speaker.  Laurie felt this
514	instinctively and laid himself down again, with a sense of
514	disappointment which he could not explain.  His look and silence, as
514	well as a certain inward self-disapproval, ruffled Amy, and made her
514	resolve to deliver her lecture without delay.
514	""
514	"""I wish you'd do me the favor to rouse yourself a little,"" she said"
514	sharply.
514	""
514	"""Do it for me, there's a dear girl."""
514	""
514	"""I could, if I tried."" and she looked as if she would like doing it in"
514	the most summary style.
514	""
514	"""Try, then.  I give you leave,"" returned Laurie, who enjoyed having"
514	someone to tease, after his long abstinence from his favorite pastime.
514	""
514	"""You'd be angry in five minutes."""
514	""
514	"""I'm never angry with you.  It takes two flints to make a fire. You are"
514	"as cool and soft as snow."""
514	""
514	"""You don't know what I can do.  Snow produces a glow and a tingle, if"
514	applied rightly.  Your indifference is half affectation, and a good
514	"stirring up would prove it."""
514	""
514	"""Stir away, it won't hurt me and it may amuse you, as the big man said"
514	when his little wife beat him.  Regard me in the light of a husband or
514	a carpet, and beat till you are tired, if that sort of exercise agrees
514	"with you."""
514	""
514	Being decidedly nettled herself, and longing to see him shake off the
514	apathy that so altered him, Amy sharpened both tongue and pencil, and
514	began.
514	""
514	"""Flo and I have got a new name for you.  It's Lazy Laurence. How do you"
514	"like it?"""
514	""
514	She thought it would annoy him, but he only folded his arms under his
514	"head, with an imperturbable, ""That's not bad. Thank you, ladies."""
514	""
514	"""Do you want to know what I honestly think of you?"""
514	""
514	"""Pining to be told."""
514	""
514	"""Well, I despise you."""
514	""
514	If she had even said 'I hate you' in a petulant or coquettish tone, he
514	would have laughed and rather liked it, but the grave, almost sad,
514	accent in her voice made him open his eyes, and ask quickly...
514	""
514	"""Why, if you please?"""
514	""
514	"""Because, with every chance for being good, useful, and happy, you are"
514	"faulty, lazy, and miserable."""
514	""
514	"""Strong language, mademoiselle."""
514	""
514	"""If you like it, I'll go on."""
514	""
514	"""Pray do, it's quite interesting."""
514	""
514	"""I thought you'd find it so.  Selfish people always like to talk about"
514	"themselves."""
514	""
514	"""Am I selfish?"" the question slipped out involuntarily and in a tone of"
514	surprise, for the one virtue on which he prided himself was generosity.
514	""
514	"""Yes, very selfish,"" continued Amy, in a calm, cool voice, twice as"
514	"effective just then as an angry one.  ""I'll show you how, for I've"
514	studied you while we were frolicking, and I'm not at all satisfied with
514	you.  Here you have been abroad nearly six months, and done nothing but
514	"waste time and money and disappoint your friends."""
514	""
514	"""Isn't a fellow to have any pleasure after a four-year grind?"""
514	""
514	"""You don't look as if you'd had much.  At any rate, you are none the"
514	better for it, as far as I can see.  I said when we first met that you
514	had improved.  Now I take it all back, for I don't think you half so
514	nice as when I left you at home.  You have grown abominably lazy, you
514	like gossip, and waste time on frivolous things, you are contented to
514	be petted and admired by silly people, instead of being loved and
514	respected by wise ones.  With money, talent, position, health, and
514	beauty, ah you like that old Vanity!  But it's the truth, so I can't
514	help saying it, with all these splendid things to use and enjoy, you
514	can find nothing to do but dawdle, and instead of being the man you
514	"ought to be, you are only...""  there she stopped, with a look that had"
514	both pain and pity in it.
514	""
514	"""Saint Laurence on a gridiron,"" added Laurie, blandly finishing the"
514	sentence.  But the lecture began to take effect, for there was a
514	wide-awake sparkle in his eyes now and a half-angry, half-injured
514	expression replaced the former indifference.
514	""
514	"""I supposed you'd take it so.  You men tell us we are angels, and say"
514	we can make you what we will, but the instant we honestly try to do you
514	good, you laugh at us and won't listen, which proves how much your
514	"flattery is worth."" Amy spoke bitterly, and turned her back on the"
514	exasperating martyr at her feet.
514	""
514	In a minute a hand came down over the page, so that she could not draw,
514	"and Laurie's voice said, with a droll imitation of a penitent child, ""I"
514	"will be good, oh, I will be good!"""
514	""
514	But Amy did not laugh, for she was in earnest, and tapping on the
514	"outspread hand with her pencil, said soberly, ""Aren't you ashamed of a"
514	hand like that?  It's as soft and white as a woman's, and looks as if
514	it never did anything but wear Jouvin's best gloves and pick flowers
514	for ladies.  You are not a dandy, thank Heaven, so I'm glad to see
514	there are no diamonds or big seal rings on it, only the little old one
514	"Jo gave you so long ago.  Dear soul, I wish she was here to help me!"""
514	""
514	"""So do I!"""
514	""
514	The hand vanished as suddenly as it came, and there was energy enough
514	in the echo of her wish to suit even Amy.  She glanced down at him with
514	a new thought in her mind, but he was lying with his hat half over his
514	face, as if for shade, and his mustache hid his mouth.  She only saw
514	his chest rise and fall, with a long breath that might have been a
514	sigh, and the hand that wore the ring nestled down into the grass, as
514	if to hide something too precious or too tender to be spoken of. All in
514	a minute various hints and trifles assumed shape and significance in
514	Amy's mind, and told her what her sister never had confided to her.
514	She remembered that Laurie never spoke voluntarily of Jo, she recalled
514	the shadow on his face just now, the change in his character, and the
514	wearing of the little old ring which was no ornament to a handsome
514	hand.  Girls are quick to read such signs and feel their eloquence.
514	Amy had fancied that perhaps a love trouble was at the bottom of the
514	alteration, and now she was sure of it.  Her keen eyes filled, and when
514	she spoke again, it was in a voice that could be beautifully soft and
514	kind when she chose to make it so.
514	""
514	"""I know I have no right to talk so to you, Laurie, and if you weren't"
514	the sweetest-tempered fellow in the world, you'd be very angry with me.
514	But we are all so fond and proud of you, I couldn't bear to think they
514	should be disappointed in you at home as I have been, though, perhaps
514	"they would understand the change better than I do."""
514	""
514	"""I think they would,"" came from under the hat, in a grim tone, quite as"
514	touching as a broken one.
514	""
514	"""They ought to have told me, and not let me go blundering and scolding,"
514	when I should have been more kind and patient than ever.  I never did
514	"like that Miss Randal and now I hate her!"" said artful Amy, wishing to"
514	be sure of her facts this time.
514	""
514	"""Hang Miss Randal!"" and Laurie knocked the hat off his face with a look"
514	that left no doubt of his sentiments toward that young lady.
514	""
514	"""I beg pardon, I thought..."" and there she paused diplomatically."
514	""
514	"""No, you didn't, you knew perfectly well I never cared for anyone but"
514	"Jo,"" Laurie said that in his old, impetuous tone, and turned his face"
514	away as he spoke.
514	""
514	"""I did think so, but as they never said anything about it, and you came"
514	away, I supposed I was mistaken.  And Jo wouldn't be kind to you?  Why,
514	"I was sure she loved you dearly."""
514	""
514	"""She was kind, but not in the right way, and it's lucky for her she"
514	didn't love me, if I'm the good-for-nothing fellow you think me.  It's
514	"her fault though, and you may tell her so."""
514	""
514	The hard, bitter look came back again as he said that, and it troubled
514	Amy, for she did not know what balm to apply.
514	""
514	"""I was wrong, I didn't know.  I'm very sorry I was so cross, but I"
514	"can't help wishing you'd bear it better, Teddy, dear."""
514	""
514	"""Don't, that's her name for me!"" and Laurie put up his hand with a"
514	quick gesture to stop the words spoken in Jo's half-kind,
514	"half-reproachful tone.  ""Wait till you've tried it yourself,"" he added"
514	in a low voice, as he pulled up the grass by the handful.
514	""
514	"""I'd take it manfully, and be respected if I couldn't be loved,"" said"
514	Amy, with the decision of one who knew nothing about it.
514	""
514	Now, Laurie flattered himself that he had borne it remarkably well,
514	making no moan, asking no sympathy, and taking his trouble away to live
514	it down alone.  Amy's lecture put the matter in a new light, and for
514	the first time it did look weak and selfish to lose heart at the first
514	failure, and shut himself up in moody indifference.  He felt as if
514	suddenly shaken out of a pensive dream and found it impossible to go to
514	"sleep again.  Presently he sat up and asked slowly, ""Do you think Jo"
514	"would despise me as you do?"""
514	""
514	"""Yes, if she saw you now.  She hates lazy people.  Why don't you do"
514	"something splendid, and make her love you?"""
514	""
514	"""I did my best, but it was no use."""
514	""
514	"""Graduating well, you mean?  That was no more than you ought to have"
514	done, for your grandfather's sake.  It would have been shameful to fail
514	after spending so much time and money, when everyone knew that you
514	"could do well."""
514	""
514	"""I did fail, say what you will, for Jo wouldn't love me,"" began Laurie,"
514	leaning his head on his hand in a despondent attitude.
514	""
514	"""No, you didn't, and you'll say so in the end, for it did you good, and"
514	proved that you could do something if you tried. If you'd only set
514	about another task of some sort, you'd soon be your hearty, happy self
514	"again, and forget your trouble."""
514	""
514	"""That's impossible."""
514	""
514	"""Try it and see.  You needn't shrug your shoulders, and think, 'Much"
514	she knows about such things'.  I don't pretend to be wise, but I am
514	observing, and I see a great deal more than you'd imagine.  I'm
514	interested in other people's experiences and inconsistencies, and
514	though I can't explain, I remember and use them for my own benefit.
514	Love Jo all your days, if you choose, but don't let it spoil you, for
514	it's wicked to throw away so many good gifts because you can't have the
514	one you want.  There, I won't lecture any more, for I know you'll wake
514	"up and be a man in spite of that hardhearted girl."""
514	""
514	Neither spoke for several minutes.  Laurie sat turning the little ring
514	on his finger, and Amy put the last touches to the hasty sketch she had
514	been working at while she talked. Presently she put it on his knee,
514	"merely saying, ""How do you like that?"""
514	""
514	He looked and then he smiled, as he could not well help doing, for it
514	was capitally done, the long, lazy figure on the grass, with listless
514	face, half-shut eyes, and one hand holding a cigar, from which came the
514	little wreath of smoke that encircled the dreamer's head.
514	""
514	"""How well you draw!"" he said, with a genuine surprise and pleasure at"
514	"her skill, adding, with a half-laugh, ""Yes, that's me."""
514	""
514	"""As you are.  This is as you were."" and Amy laid another sketch beside"
514	the one he held.
514	""
514	It was not nearly so well done, but there was a life and spirit in it
514	which atoned for many faults, and it recalled the past so vividly that
514	a sudden change swept over the young man's face as he looked.  Only a
514	rough sketch of Laurie taming a horse.  Hat and coat were off, and
514	every line of the active figure, resolute face, and commanding attitude
514	was full of energy and meaning.  The handsome brute, just subdued,
514	stood arching his neck under the tightly drawn rein, with one foot
514	impatiently pawing the ground, and ears pricked up as if listening for
514	the voice that had mastered him.  In the ruffled mane, the rider's
514	breezy hair and erect attitude, there was a suggestion of suddenly
514	arrested motion, of strength, courage, and youthful buoyancy that
514	contrasted sharply with the supine grace of the '_Dolce far Niente_'
514	sketch.  Laurie said nothing but as his eye went from one to the other,
514	Amy saw him flush up and fold his lips together as if he read and
514	accepted the little lesson she had given him.  That satisfied her, and
514	without waiting for him to speak, she said, in her sprightly way...
514	""
514	"""Don't you remember the day you played Rarey with Puck, and we all"
514	looked on?  Meg and Beth were frightened, but Jo clapped and pranced,
514	and I sat on the fence and drew you.  I found that sketch in my
514	"portfolio the other day, touched it up, and kept it to show you."""
514	""
514	"""Much obliged.  You've improved immensely since then, and I"
514	congratulate you.  May I venture to suggest in 'a honeymoon paradise'
514	"that five o'clock is the dinner hour at your hotel?"""
514	""
514	Laurie rose as he spoke, returned the pictures with a smile and a bow
514	and looked at his watch, as if to remind her that even moral lectures
514	should have an end.  He tried to resume his former easy, indifferent
514	air, but it was an affectation now, for the rousing had been more
514	effacious than he would confess.  Amy felt the shade of coldness in his
514	manner, and said to herself...
514	""
514	"""Now, I've offended him.  Well, if it does him good, I'm glad, if it"
514	makes him hate me, I'm sorry, but it's true, and I can't take back a
514	"word of it."""
514	""
514	They laughed and chatted all the way home, and little Baptiste, up
514	behind, thought that monsieur and madamoiselle were in charming
514	spirits.  But both felt ill at ease.  The friendly frankness was
514	disturbed, the sunshine had a shadow over it, and despite their
514	apparent gaiety, there was a secret discontent in the heart of each.
514	""
514	"""Shall we see you this evening, mon frere?"" asked Amy, as they parted"
514	at her aunt's door.
514	""
514	"""Unfortunately I have an engagement.  Au revoir, madamoiselle,"" and"
514	Laurie bent as if to kiss her hand, in the foreign fashion, which
514	became him better than many men.  Something in his face made Amy say
514	quickly and warmly...
514	""
514	"""No, be yourself with me, Laurie, and part in the good old way. I'd"
514	rather have a hearty English handshake than all the sentimental
514	"salutations in France."""
514	""
514	"""Goodbye, dear,"" and with these words, uttered in the tone she liked,"
514	Laurie left her, after a handshake almost painful in its heartiness.
514	""
514	Next morning, instead of the usual call, Amy received a note which made
514	her smile at the beginning and sigh at the end.
514	""
514	My Dear Mentor, Please make my adieux to your aunt, and exult within
514	yourself, for 'Lazy Laurence' has gone to his grandpa, like the best of
514	boys.  A pleasant winter to you, and may the gods grant you a blissful
514	honeymoon at Valrosa!  I think Fred would be benefited by a rouser.
514	Tell him so, with my congratulations.
514	""
514	Yours gratefully, Telemachus
514	""
514	""
514	"""Good boy!  I'm glad he's gone,"" said Amy, with an approving smile. The"
514	next minute her face fell as she glanced about the empty room, adding,
514	"with an involuntary sigh, ""Yes, I am glad, but how I shall miss him."""
514	""
514	""
514	""
514	CHAPTER FORTY
514	""
